HHID,residence,region,wealth_q
545017,Rural,Coastal,Richest
545018,Rural,Coastal,Richest
545019,Rural,Coastal,Rich
545020,Rural,Coastal,Rich
545021,Rural,Coastal,Middle
545022,Rural,Coastal,Richest
545023,Rural,Coastal,Rich
545024,Rural,Coastal,Rich
545025,Rural,Coastal,Rich
545026,Rural,Coastal,Richest
545027,Rural,Coastal,Poor
545028,Rural,Coastal,Rich
546001,Rural,Coastal,Richest
546002,Rural,Coastal,Rich
546003,Rural,Coastal,Richest
546004,Rural,Coastal,Rich
546005,Rural,Coastal,Rich
546006,Rural,Coastal,Rich
546007,Rural,Coastal,Rich
546008,Rural,Coastal,Richest
546009,Rural,Coastal,Richest
546010,Rural,Coastal,Richest
546011,Rural,Coastal,Richest
546012,Rural,Coastal,Richest
546013,Rural,Coastal,Richest
546014,Rural,Coastal,Rich
546015,Rural,Coastal,Rich
546016,Rural,Coastal,Richest
546017,Rural,Coastal,Richest
546018,Rural,Coastal,Rich
546019,Rural,Coastal,Richest
546020,Rural,Coastal,Richest
546021,Rural,Coastal,Rich
546022,Rural,Coastal,Richest
546023,Rural,Coastal,Richest
546024,Rural,Coastal,Rich
546025,Rural,Coastal,Richest
546026,Rural,Coastal,Richest
546027,Rural,Coastal,Richest
546028,Rural,Coastal,Richest
547001,Rural,Coastal,Richest
547002,Rural,Coastal,Rich
547003,Rural,Coastal,Rich
547004,Rural,Coastal,Rich
547005,Rural,Coastal,Poorest
547006,Rural,Coastal,Rich
547007,Rural,Coastal,Middle
547008,Rural,Coastal,Rich
547009,Rural,Coastal,Middle
547010,Rural,Coastal,Richest
547011,Rural,Coastal,Rich
547012,Rural,Coastal,Middle
547013,Rural,Coastal,Rich
547014,Rural,Coastal,Rich
547015,Rural,Coastal,Richest
547016,Rural,Coastal,Middle
547017,Rural,Coastal,Middle
547018,Rural,Coastal,Rich
547019,Rural,Coastal,Rich
547020,Rural,Coastal,Middle
547021,Rural,Coastal,Middle
547022,Rural,Coastal,Middle
547023,Rural,Coastal,Poorest
547024,Rural,Coastal,Poor
547025,Rural,Coastal,Middle
547026,Rural,Coastal,Middle
547027,Rural,Coastal,Middle
547028,Rural,Coastal,Poor
548001,Rural,Coastal,Middle
548002,Rural,Coastal,Poorest
548003,Rural,Coastal,Rich
548004,Rural,Coastal,Middle
548005,Rural,Coastal,Rich
548006,Rural,Coastal,Middle
548007,Rural,Coastal,Middle
548008,Rural,Coastal,Rich
548009,Rural,Coastal,Rich
548010,Rural,Coastal,Poorest
548011,Rural,Coastal,Middle
548012,Rural,Coastal,Rich
548013,Rural,Coastal,Rich
548014,Rural,Coastal,Rich
548015,Rural,Coastal,Middle
548016,Rural,Coastal,Rich
548017,Rural,Coastal,Middle
548018,Rural,Coastal,Rich
548019,Rural,Coastal,Rich
548020,Rural,Coastal,Rich
548021,Rural,Coastal,Rich
548022,Rural,Coastal,Rich
548023,Rural,Coastal,Poor
548024,Rural,Coastal,Richest
548025,Rural,Coastal,Middle
548026,Rural,Coastal,Richest
548027,Rural,Coastal,Rich
548028,Rural,Coastal,Rich
549001,Rural,Plateau,Poor
549002,Rural,Plateau,Poorest
549003,Rural,Plateau,Poorest
549004,Rural,Plateau,Poorest
549005,Rural,Plateau,Poorest
549006,Rural,Plateau,Poor
549007,Rural,Plateau,Poorest
549008,Rural,Plateau,Poor
549009,Rural,Plateau,Poorest
549010,Rural,Plateau,Poorest
549011,Rural,Plateau,Poor
549012,Rural,Plateau,Poorest
549013,Rural,Plateau,Poorest
549014,Rural,Plateau,Poorest
549015,Rural,Plateau,Poor
549016,Rural,Plateau,Poorest
549017,Rural,Plateau,Poorest
549018,Rural,Plateau,Poorest
549019,Rural,Plateau,Poorest
549021,Rural,Plateau,Poorest
549022,Rural,Plateau,Poorest
549023,Rural,Plateau,Poorest
549024,Rural,Plateau,Poorest
549025,Rural,Plateau,Middle
549026,Rural,Plateau,Poor
549027,Rural,Plateau,Rich
549028,Rural,Plateau,Poorest
550001,Rural,Plateau,Middle
550002,Rural,Plateau,Poorest
550003,Rural,Plateau,Poor
550004,Rural,Plateau,Poorest
550005,Rural,Plateau,Poorest
550006,Rural,Plateau,Poorest
550007,Rural,Plateau,Poor
550008,Rural,Plateau,Poorest
550009,Rural,Plateau,Poor
550010,Rural,Plateau,Rich
550011,Rural,Plateau,Poorest
550012,Rural,Plateau,Poorest
550013,Rural,Plateau,Poor
550014,Rural,Plateau,Poor
550015,Rural,Plateau,Poor
550016,Rural,Plateau,Poorest
550017,Rural,Plateau,Poorest
550018,Rural,Plateau,Poor
550019,Rural,Plateau,Poor
550020,Rural,Plateau,Rich
550021,Rural,Plateau,Middle
550022,Rural,Plateau,Poorest
550023,Rural,Plateau,Poor
550024,Rural,Plateau,Poor
550025,Rural,Plateau,Poor
550026,Rural,Plateau,Poor
550027,Rural,Plateau,Middle
550028,Rural,Plateau,Poorest
551001,Rural,Plateau,Middle
551002,Rural,Plateau,Middle
551003,Rural,Plateau,Richest
551004,Rural,Plateau,Middle
551006,Rural,Plateau,Middle
551007,Rural,Plateau,Middle
551008,Rural,Plateau,Middle
551009,Rural,Plateau,Middle
551010,Rural,Plateau,Poor
551011,Rural,Plateau,Middle
551012,Rural,Plateau,Middle
551013,Rural,Plateau,Middle
551014,Rural,Plateau,Poor
551015,Rural,Plateau,Poorest
551016,Rural,Plateau,Middle
551017,Rural,Plateau,Rich
551018,Rural,Plateau,Rich
551019,Rural,Plateau,Rich
551020,Rural,Plateau,Middle
551021,Rural,Plateau,Rich
551022,Rural,Plateau,Rich
551025,Rural,Plateau,Poor
551026,Rural,Plateau,Middle
551027,Rural,Plateau,Poor
552001,Rural,Plateau,Poorest
552002,Rural,Plateau,Middle
552003,Rural,Plateau,Poorest
552004,Rural,Plateau,Poorest
552005,Rural,Plateau,Poorest
552007,Rural,Plateau,Poorest
552008,Rural,Plateau,Rich
552009,Rural,Plateau,Middle
552010,Rural,Plateau,Middle
552011,Rural,Plateau,Poor
552012,Rural,Plateau,Rich
552013,Rural,Plateau,Rich
552014,Rural,Plateau,Poor
552015,Rural,Plateau,Poor
552016,Rural,Plateau,Poorest
552017,Rural,Plateau,Poor
552018,Rural,Plateau,Poor
552019,Rural,Plateau,Middle
552020,Rural,Plateau,Middle
552021,Rural,Plateau,Poor
552022,Rural,Plateau,Middle
552023,Rural,Plateau,Poorest
552024,Rural,Plateau,Poor
552025,Rural,Plateau,Poor
552026,Rural,Plateau,Poorest
552027,Rural,Plateau,Poor
552028,Rural,Plateau,Middle
553001,Rural,Plateau,Poor
553002,Rural,Plateau,Poorest
553003,Rural,Plateau,Poorest
553004,Rural,Plateau,Poorest
553005,Rural,Plateau,Poorest
553006,Rural,Plateau,Poorest
553007,Rural,Plateau,Poorest
553008,Rural,Plateau,Poorest
553009,Rural,Plateau,Poorest
553010,Rural,Plateau,Poorest
553011,Rural,Plateau,Poorest
553012,Rural,Plateau,Poorest
553013,Rural,Plateau,Poorest
553014,Rural,Plateau,Poorest
553015,Rural,Plateau,Poorest
553016,Rural,Plateau,Poorest
553017,Rural,Plateau,Poorest
553018,Rural,Plateau,Poorest
553019,Rural,Plateau,Poorest
553020,Rural,Plateau,Poor
553021,Rural,Plateau,Poorest
553022,Rural,Plateau,Poorest
553023,Rural,Plateau,Poorest
553024,Rural,Plateau,Poorest
553025,Rural,Plateau,Poorest
553026,Rural,Plateau,Poorest
553027,Rural,Plateau,Poorest
553028,Rural,Plateau,Poorest
554001,Rural,Plateau,Poorest
554002,Rural,Plateau,Poorest
554003,Rural,Plateau,Poorest
554004,Rural,Plateau,Poorest
554005,Rural,Plateau,Poorest
554006,Rural,Plateau,Poorest
554007,Rural,Plateau,Middle
554008,Rural,Plateau,Poorest
554009,Rural,Plateau,Poorest
554010,Rural,Plateau,Poorest
554011,Rural,Plateau,Poor
554012,Rural,Plateau,Poorest
554013,Rural,Plateau,Poorest
554014,Rural,Plateau,Poor
554015,Rural,Plateau,Poorest
554016,Rural,Plateau,Poorest
554017,Rural,Plateau,Poor
554018,Rural,Plateau,Poorest
554019,Rural,Plateau,Poorest
554020,Rural,Plateau,Poorest
554021,Rural,Plateau,Poorest
554022,Rural,Plateau,Rich
554023,Rural,Plateau,Poorest
554024,Rural,Plateau,Poorest
554025,Rural,Plateau,Poorest
554026,Rural,Plateau,Poorest
554027,Rural,Plateau,Poorest
554028,Rural,Plateau,Poorest
555001,Rural,Plateau,Poorest
555002,Rural,Plateau,Poor
555003,Rural,Plateau,Poorest
555004,Rural,Plateau,Poorest
555005,Rural,Plateau,Poorest
555006,Rural,Plateau,Poorest
555007,Rural,Plateau,Poorest
555008,Rural,Plateau,Poor
555009,Rural,Plateau,Poor
555010,Rural,Plateau,Poorest
555011,Rural,Plateau,Poorest
555012,Rural,Plateau,Poor
555013,Rural,Plateau,Poorest
555014,Rural,Plateau,Poor
555015,Rural,Plateau,Poorest
555016,Rural,Plateau,Middle
555017,Rural,Plateau,Poorest
555018,Rural,Plateau,Poorest
555019,Rural,Plateau,Poor
555020,Rural,Plateau,Poor
555021,Rural,Plateau,Middle
555022,Rural,Plateau,Rich
555023,Rural,Plateau,Poor
555025,Rural,Plateau,Poor
555026,Rural,Plateau,Poorest
555027,Rural,Plateau,Poorest
555028,Rural,Plateau,Poorest
556001,Rural,Plateau,Rich
556002,Rural,Plateau,Middle
556003,Rural,Plateau,Poor
556004,Rural,Plateau,Rich
556005,Rural,Plateau,Poor
556006,Rural,Plateau,Poor
556007,Rural,Plateau,Rich
556008,Rural,Plateau,Rich
556009,Rural,Plateau,Poor
556010,Rural,Plateau,Poor
556011,Rural,Plateau,Middle
556012,Rural,Plateau,Middle
556013,Rural,Plateau,Middle
556014,Rural,Plateau,Poor
556015,Rural,Plateau,Rich
556016,Rural,Plateau,Richest
556017,Rural,Plateau,Rich
556018,Rural,Plateau,Richest
556019,Rural,Plateau,Richest
556020,Rural,Plateau,Richest
556021,Rural,Plateau,Richest
556022,Rural,Plateau,Richest
556023,Rural,Plateau,Rich
556024,Rural,Plateau,Rich
556025,Rural,Plateau,Middle
556026,Rural,Plateau,Poor
556027,Rural,Plateau,Rich
556028,Rural,Plateau,Poor
557001,Rural,Plateau,Poorest
557002,Rural,Plateau,Poorest
557003,Rural,Plateau,Poorest
557004,Rural,Plateau,Poor
557005,Rural,Plateau,Poorest
557006,Rural,Plateau,Poor
557007,Rural,Plateau,Poor
557008,Rural,Plateau,Rich
557009,Rural,Plateau,Poorest
557010,Rural,Plateau,Poor
557011,Rural,Plateau,Poorest
557012,Rural,Plateau,Middle
557013,Rural,Plateau,Poor
557014,Rural,Plateau,Poorest
557015,Rural,Plateau,Poor
557016,Rural,Plateau,Poorest
557017,Rural,Plateau,Poor
557018,Rural,Plateau,Poorest
557019,Rural,Plateau,Poor
557020,Rural,Plateau,Poorest
557021,Rural,Plateau,Rich
557022,Rural,Plateau,Poorest
557023,Rural,Plateau,Poor
557024,Rural,Plateau,Poor
557025,Rural,Plateau,Poor
557026,Rural,Plateau,Poorest
557027,Rural,Plateau,Poorest
557028,Rural,Plateau,Poorest
558001,Rural,Plateau,Poorest
558002,Rural,Plateau,Poorest
558003,Rural,Plateau,Poor
558004,Rural,Plateau,Poor
558005,Rural,Plateau,Poorest
558006,Rural,Plateau,Poor
558007,Rural,Plateau,Poorest
558008,Rural,Plateau,Poorest
558010,Rural,Plateau,Poorest
558011,Rural,Plateau,Poorest
558012,Rural,Plateau,Poorest
558013,Rural,Plateau,Poor
558014,Rural,Plateau,Poorest
558015,Rural,Plateau,Poorest
558016,Rural,Plateau,Poorest
558017,Rural,Plateau,Middle
558018,Rural,Plateau,Poorest
558019,Rural,Plateau,Poorest
558020,Rural,Plateau,Poorest
558021,Rural,Plateau,Poorest
558022,Rural,Plateau,Poor
558023,Rural,Plateau,Poorest
558024,Rural,Plateau,Poorest
558025,Rural,Plateau,Poorest
558026,Rural,Plateau,Poorest
558027,Rural,Plateau,Poorest
558028,Rural,Plateau,Poorest
559001,Rural,Plateau,Poorest
559002,Rural,Plateau,Middle
559003,Rural,Plateau,Poorest
559004,Rural,Plateau,Poor
559005,Rural,Plateau,Poorest
559006,Rural,Plateau,Poor
559007,Rural,Plateau,Poorest
559008,Rural,Plateau,Poor
559009,Rural,Plateau,Poorest
559010,Rural,Plateau,Rich
559011,Rural,Plateau,Poorest
559012,Rural,Plateau,Poorest
559013,Rural,Plateau,Poorest
559014,Rural,Plateau,Poor
559015,Rural,Plateau,Poorest
559016,Rural,Plateau,Poorest
559017,Rural,Plateau,Poorest
559018,Rural,Plateau,Poorest
559019,Rural,Plateau,Poor
559020,Rural,Plateau,Poorest
559021,Rural,Plateau,Poorest
559022,Rural,Plateau,Poorest
559023,Rural,Plateau,Poorest
559024,Rural,Plateau,Poorest
559025,Rural,Plateau,Poorest
559026,Rural,Plateau,Poorest
559027,Rural,Plateau,Poor
559028,Rural,Plateau,Middle
560001,Rural,Plateau,Poorest
560002,Rural,Plateau,Poorest
560003,Rural,Plateau,Poorest
560004,Rural,Plateau,Poorest
560005,Rural,Plateau,Poorest
560006,Rural,Plateau,Rich
560007,Rural,Plateau,Poorest
560008,Rural,Plateau,Poorest
560009,Rural,Plateau,Poorest
560010,Rural,Plateau,Poor
560012,Rural,Plateau,Poor
560013,Rural,Plateau,Poor
560014,Rural,Plateau,Middle
560015,Rural,Plateau,Poor
560016,Rural,Plateau,Poorest
560017,Rural,Plateau,Poorest
560018,Rural,Plateau,Poor
560019,Rural,Plateau,Poorest
560020,Rural,Plateau,Middle
560021,Rural,Plateau,Middle
560022,Rural,Plateau,Middle
560023,Rural,Plateau,Middle
560024,Rural,Plateau,Poorest
560025,Rural,Plateau,Poor
560026,Rural,Plateau,Poor
560027,Rural,Plateau,Poorest
560028,Rural,Plateau,Poorest
561001,Rural,Plateau,Poor
561002,Rural,Plateau,Poor
561003,Rural,Plateau,Middle
561004,Rural,Plateau,Poorest
561005,Rural,Plateau,Poorest
561006,Rural,Plateau,Poor
561007,Rural,Plateau,Poorest
561008,Rural,Plateau,Middle
561009,Rural,Plateau,Middle
561010,Rural,Plateau,Poor
561011,Rural,Plateau,Poorest
561012,Rural,Plateau,Middle
561013,Rural,Plateau,Poor
561014,Rural,Plateau,Poor
561015,Rural,Plateau,Poor
561016,Rural,Plateau,Poorest
561017,Rural,Plateau,Poorest
561018,Rural,Plateau,Poorest
561019,Rural,Plateau,Poorest
561020,Rural,Plateau,Poorest
561021,Rural,Plateau,Poorest
561022,Rural,Plateau,Poorest
561023,Rural,Plateau,Poorest
561024,Rural,Plateau,Richest
561025,Rural,Plateau,Middle
561026,Rural,Plateau,Poor
561028,Rural,Plateau,Poor
562001,Urban,Plateau,Richest
562002,Urban,Plateau,Middle
562003,Urban,Plateau,Poorest
562004,Urban,Plateau,Rich
562005,Urban,Plateau,Poor
562006,Urban,Plateau,Richest
562007,Urban,Plateau,Rich
562008,Urban,Plateau,Rich
562009,Urban,Plateau,Rich
562010,Urban,Plateau,Richest
562011,Urban,Plateau,Richest
562012,Urban,Plateau,Rich
562013,Urban,Plateau,Rich
562014,Urban,Plateau,Rich
562015,Urban,Plateau,Rich
562016,Urban,Plateau,Richest
562017,Urban,Plateau,Rich
562018,Urban,Plateau,Richest
562019,Urban,Plateau,Richest
562020,Urban,Plateau,Rich
562021,Urban,Plateau,Richest
562022,Urban,Plateau,Richest
562023,Urban,Plateau,Rich
562024,Urban,Plateau,Poor
563002,Urban,Plateau,Richest
563003,Urban,Plateau,Middle
563004,Urban,Plateau,Richest
563005,Urban,Plateau,Richest
563006,Urban,Plateau,Middle
563007,Urban,Plateau,Rich
563008,Urban,Plateau,Poorest
563009,Urban,Plateau,Poorest
563010,Urban,Plateau,Poorest
563011,Urban,Plateau,Poorest
563012,Urban,Plateau,Poorest
563013,Urban,Plateau,Rich
563014,Urban,Plateau,Middle
563015,Urban,Plateau,Rich
563016,Urban,Plateau,Rich
563017,Urban,Plateau,Rich
563018,Urban,Plateau,Richest
563019,Urban,Plateau,Poorest
563020,Urban,Plateau,Rich
563021,Urban,Plateau,Poor
563022,Urban,Plateau,Richest
563023,Urban,Plateau,Middle
563024,Urban,Plateau,Richest
564002,Urban,Plateau,Richest
564003,Urban,Plateau,Richest
564004,Urban,Plateau,Richest
564005,Urban,Plateau,Rich
564006,Urban,Plateau,Rich
564007,Urban,Plateau,Richest
564008,Urban,Plateau,Richest
564009,Urban,Plateau,Richest
564010,Urban,Plateau,Richest
564011,Urban,Plateau,Richest
564012,Urban,Plateau,Richest
564013,Urban,Plateau,Middle
564016,Urban,Plateau,Rich
564017,Urban,Plateau,Richest
564018,Urban,Plateau,Rich
564019,Urban,Plateau,Richest
564020,Urban,Plateau,Richest
564021,Urban,Plateau,Richest
564022,Urban,Plateau,Rich
564023,Urban,Plateau,Richest
564024,Urban,Plateau,Richest
565001,Urban,Plateau,Rich
565002,Urban,Plateau,Richest
565003,Urban,Plateau,Richest
565004,Urban,Plateau,Rich
565005,Urban,Plateau,Richest
565006,Urban,Plateau,Richest
565007,Urban,Plateau,Richest
565009,Urban,Plateau,Richest
565010,Urban,Plateau,Rich
565011,Urban,Plateau,Richest
565012,Urban,Plateau,Richest
565013,Urban,Plateau,Richest
565014,Urban,Plateau,Richest
565015,Urban,Plateau,Richest
565016,Urban,Plateau,Richest
565017,Urban,Plateau,Rich
565018,Urban,Plateau,Richest
565019,Urban,Plateau,Rich
565020,Urban,Plateau,Richest
565021,Urban,Plateau,Richest
565022,Urban,Plateau,Richest
565023,Urban,Plateau,Richest
565024,Urban,Plateau,Richest
566001,Rural,Plateau,Poorest
566002,Rural,Plateau,Poorest
566003,Rural,Plateau,Poorest
566004,Rural,Plateau,Middle
566005,Rural,Plateau,Poorest
566006,Rural,Plateau,Middle
566007,Rural,Plateau,Poor
566008,Rural,Plateau,Poorest
566009,Rural,Plateau,Poorest
566010,Rural,Plateau,Poor
566011,Rural,Plateau,Poorest
566012,Rural,Plateau,Poorest
566013,Rural,Plateau,Poor
566014,Rural,Plateau,Poorest
566015,Rural,Plateau,Middle
566016,Rural,Plateau,Poorest
566017,Rural,Plateau,Middle
566018,Rural,Plateau,Middle
566019,Rural,Plateau,Middle
566020,Rural,Plateau,Middle
566021,Rural,Plateau,Rich
566022,Rural,Plateau,Rich
566023,Rural,Plateau,Rich
566024,Rural,Plateau,Poorest
566025,Rural,Plateau,Poorest
566026,Rural,Plateau,Rich
566027,Rural,Plateau,Poorest
566028,Rural,Plateau,Poor
567001,Rural,Plateau,Poorest
567002,Rural,Plateau,Poorest
567003,Rural,Plateau,Poorest
567004,Rural,Plateau,Middle
567005,Rural,Plateau,Poorest
567006,Rural,Plateau,Poor
567007,Rural,Plateau,Poor
567008,Rural,Plateau,Poorest
567009,Rural,Plateau,Poorest
567010,Rural,Plateau,Poorest
567011,Rural,Plateau,Poorest
567012,Rural,Plateau,Poorest
567013,Rural,Plateau,Poorest
567014,Rural,Plateau,Poorest
567015,Rural,Plateau,Poorest
567016,Rural,Plateau,Poor
567017,Rural,Plateau,Poorest
567018,Rural,Plateau,Poorest
567019,Rural,Plateau,Poorest
567020,Rural,Plateau,Poorest
567021,Rural,Plateau,Poorest
567022,Rural,Plateau,Poor
567023,Rural,Plateau,Poorest
567024,Rural,Plateau,Poorest
567025,Rural,Plateau,Poorest
567026,Rural,Plateau,Poorest
567027,Rural,Plateau,Poorest
567028,Rural,Plateau,Poorest
568001,Rural,Plateau,Poor
568002,Rural,Plateau,Poorest
568003,Rural,Plateau,Rich
568004,Rural,Plateau,Middle
568005,Rural,Plateau,Poorest
568006,Rural,Plateau,Poor
568007,Rural,Plateau,Poorest
568008,Rural,Plateau,Poorest
568009,Rural,Plateau,Poorest
568010,Rural,Plateau,Poorest
568011,Rural,Plateau,Poorest
568012,Rural,Plateau,Poor
568013,Rural,Plateau,Poorest
568014,Rural,Plateau,Poor
568015,Rural,Plateau,Poorest
568016,Rural,Plateau,Poorest
568017,Rural,Plateau,Poorest
568018,Rural,Plateau,Poorest
568019,Rural,Plateau,Poorest
568020,Rural,Plateau,Poorest
568021,Rural,Plateau,Poorest
568022,Rural,Plateau,Poorest
568023,Rural,Plateau,Poorest
568024,Rural,Plateau,Poor
568025,Rural,Plateau,Poor
568026,Rural,Plateau,Poorest
568027,Rural,Plateau,Poor
568028,Rural,Plateau,Poor
569001,Rural,Plateau,Poor
569002,Rural,Plateau,Middle
569003,Rural,Plateau,Middle
569004,Rural,Plateau,Middle
569005,Rural,Plateau,Poor
569006,Rural,Plateau,Poor
569007,Rural,Plateau,Poor
569009,Rural,Plateau,Middle
569010,Rural,Plateau,Poor
569011,Rural,Plateau,Middle
569012,Rural,Plateau,Poorest
569013,Rural,Plateau,Poor
569014,Rural,Plateau,Middle
569015,Rural,Plateau,Poor
569016,Rural,Plateau,Rich
569017,Rural,Plateau,Middle
569018,Rural,Plateau,Poor
569019,Rural,Plateau,Poor
569020,Rural,Plateau,Middle
569021,Rural,Plateau,Poor
569022,Rural,Plateau,Rich
569023,Rural,Plateau,Rich
569024,Rural,Plateau,Poor
569025,Rural,Plateau,Poor
569026,Rural,Plateau,Poor
569027,Rural,Plateau,Rich
569028,Rural,Plateau,Poor
570001,Rural,Plateau,Poor
570002,Rural,Plateau,Poorest
570003,Rural,Plateau,Middle
570004,Rural,Plateau,Poorest
570007,Rural,Plateau,Poor
570008,Rural,Plateau,Poorest
570009,Rural,Plateau,Poorest
570010,Rural,Plateau,Poorest
570011,Rural,Plateau,Poor
570012,Rural,Plateau,Middle
570013,Rural,Plateau,Middle
570014,Rural,Plateau,Poor
570015,Rural,Plateau,Poorest
570016,Rural,Plateau,Middle
570017,Rural,Plateau,Poorest
570018,Rural,Plateau,Poorest
570019,Rural,Plateau,Poor
570020,Rural,Plateau,Poorest
570021,Rural,Plateau,Poorest
570022,Rural,Plateau,Middle
570023,Rural,Plateau,Middle
570024,Rural,Plateau,Poorest
570026,Rural,Plateau,Poorest
570027,Rural,Plateau,Poorest
570028,Rural,Plateau,Poorest
571001,Rural,Plateau,Poor
571002,Rural,Plateau,Poorest
571003,Rural,Plateau,Poor
571004,Rural,Plateau,Poor
571005,Rural,Plateau,Poorest
571006,Rural,Plateau,Poor
571007,Rural,Plateau,Poorest
571008,Rural,Plateau,Poorest
571009,Rural,Plateau,Middle
571010,Rural,Plateau,Middle
571011,Rural,Plateau,Poor
571012,Rural,Plateau,Poorest
571013,Rural,Plateau,Poor
571014,Rural,Plateau,Poorest
571015,Rural,Plateau,Poor
571016,Rural,Plateau,Poorest
571017,Rural,Plateau,Poorest
571018,Rural,Plateau,Poorest
571019,Rural,Plateau,Poor
571020,Rural,Plateau,Poor
571021,Rural,Plateau,Poorest
571022,Rural,Plateau,Poorest
571023,Rural,Plateau,Poor
571024,Rural,Plateau,Poorest
571025,Rural,Plateau,Poorest
571026,Rural,Plateau,Poor
571027,Rural,Plateau,Poor
571028,Rural,Plateau,Poor
572001,Urban,Plateau,Rich
572002,Urban,Plateau,Richest
572003,Urban,Plateau,Richest
572004,Urban,Plateau,Richest
572005,Urban,Plateau,Richest
572006,Urban,Plateau,Richest
572007,Urban,Plateau,Richest
572008,Urban,Plateau,Richest
572009,Urban,Plateau,Richest
572010,Urban,Plateau,Richest
572011,Urban,Plateau,Richest
572012,Urban,Plateau,Richest
572013,Urban,Plateau,Rich
572014,Urban,Plateau,Richest
572015,Urban,Plateau,Richest
572016,Urban,Plateau,Richest
572017,Urban,Plateau,Richest
572018,Urban,Plateau,Richest
572019,Urban,Plateau,Richest
572020,Urban,Plateau,Richest
572021,Urban,Plateau,Richest
572022,Urban,Plateau,Richest
572024,Urban,Plateau,Richest
573001,Urban,Plateau,Richest
573002,Urban,Plateau,Richest
573003,Urban,Plateau,Richest
573005,Urban,Plateau,Rich
573006,Urban,Plateau,Middle
573007,Urban,Plateau,Richest
573008,Urban,Plateau,Richest
573009,Urban,Plateau,Richest
573010,Urban,Plateau,Richest
573011,Urban,Plateau,Rich
573012,Urban,Plateau,Richest
573013,Urban,Plateau,Rich
573014,Urban,Plateau,Richest
573015,Urban,Plateau,Richest
573016,Urban,Plateau,Rich
573017,Urban,Plateau,Rich
573018,Urban,Plateau,Rich
573019,Urban,Plateau,Richest
573020,Urban,Plateau,Richest
573021,Urban,Plateau,Rich
573022,Urban,Plateau,Rich
573023,Urban,Plateau,Rich
573024,Urban,Plateau,Rich
574001,Urban,Plateau,Richest
574002,Urban,Plateau,Richest
574003,Urban,Plateau,Richest
574004,Urban,Plateau,Richest
574005,Urban,Plateau,Richest
574006,Urban,Plateau,Richest
574007,Urban,Plateau,Richest
574008,Urban,Plateau,Richest
574009,Urban,Plateau,Richest
574010,Urban,Plateau,Richest
574011,Urban,Plateau,Richest
574012,Urban,Plateau,Richest
574013,Urban,Plateau,Richest
574014,Urban,Plateau,Richest
574015,Urban,Plateau,Richest
574016,Urban,Plateau,Richest
574017,Urban,Plateau,Richest
574018,Urban,Plateau,Richest
574019,Urban,Plateau,Richest
574020,Urban,Plateau,Rich
574021,Urban,Plateau,Richest
574022,Urban,Plateau,Richest
574023,Urban,Plateau,Richest
574024,Urban,Plateau,Richest
575001,Urban,Plateau,Richest
575002,Urban,Plateau,Poorest
575003,Urban,Plateau,Rich
575004,Urban,Plateau,Rich
575005,Urban,Plateau,Middle
575006,Urban,Plateau,Richest
575007,Urban,Plateau,Rich
575008,Urban,Plateau,Rich
575009,Urban,Plateau,Richest
575010,Urban,Plateau,Richest
575011,Urban,Plateau,Richest
575012,Urban,Plateau,Rich
575013,Urban,Plateau,Rich
575014,Urban,Plateau,Richest
575015,Urban,Plateau,Richest
575016,Urban,Plateau,Richest
575017,Urban,Plateau,Richest
575018,Urban,Plateau,Richest
575019,Urban,Plateau,Rich
575020,Urban,Plateau,Richest
575021,Urban,Plateau,Richest
575022,Urban,Plateau,Richest
575023,Urban,Plateau,Rich
575024,Urban,Plateau,Rich
576001,Urban,Plateau,Rich
576002,Urban,Plateau,Middle
576003,Urban,Plateau,Rich
576004,Urban,Plateau,Rich
576005,Urban,Plateau,Rich
576006,Urban,Plateau,Rich
576007,Urban,Plateau,Richest
576008,Urban,Plateau,Rich
576009,Urban,Plateau,Richest
576010,Urban,Plateau,Middle
576011,Urban,Plateau,Richest
576013,Urban,Plateau,Rich
576014,Urban,Plateau,Middle
576015,Urban,Plateau,Rich
576016,Urban,Plateau,Poor
576017,Urban,Plateau,Richest
576018,Urban,Plateau,Richest
576019,Urban,Plateau,Rich
576020,Urban,Plateau,Rich
576021,Urban,Plateau,Rich
576022,Urban,Plateau,Rich
576023,Urban,Plateau,Rich
576024,Urban,Plateau,Poor
577001,Rural,Plateau,Middle
577002,Rural,Plateau,Richest
577003,Rural,Plateau,Richest
577004,Rural,Plateau,Rich
577005,Rural,Plateau,Middle
577006,Rural,Plateau,Rich
577007,Rural,Plateau,Poor
577008,Rural,Plateau,Richest
577009,Rural,Plateau,Poorest
577010,Rural,Plateau,Rich
577011,Rural,Plateau,Middle
577012,Rural,Plateau,Middle
577013,Rural,Plateau,Poor
577014,Rural,Plateau,Middle
577015,Rural,Plateau,Poorest
577016,Rural,Plateau,Middle
577018,Rural,Plateau,Poorest
577019,Rural,Plateau,Poor
577020,Rural,Plateau,Poorest
577021,Rural,Plateau,Middle
577022,Rural,Plateau,Middle
577023,Rural,Plateau,Middle
577024,Rural,Plateau,Rich
577025,Rural,Plateau,Middle
577026,Rural,Plateau,Poor
577027,Rural,Plateau,Rich
577028,Rural,Plateau,Poor
578001,Rural,Plateau,Poorest
578002,Rural,Plateau,Poorest
578003,Rural,Plateau,Poor
578004,Rural,Plateau,Poorest
578005,Rural,Plateau,Poorest
578006,Rural,Plateau,Poorest
578007,Rural,Plateau,Poorest
